5.836123305589189e+20,1.0832467468259122e+20,4.323832636843448e+19,3.2879178737167008e+19

2.381045668217997e+19,1.9199441524208525e+19,1.60973732312069e+19,2.0491845106881647e+19
1.1869347974714446e+19,1.2395240536261898e+19,1.0894853810019756e+19,1.2174721367960574e+19
9.242089048171844e+18,6.478207438715403e+18,6.317484773943264e+18,4.651717567574044e+18
